"sample_id","coll_date","bap","WAVE"
"43.53111_-76.03806","2015-07-23",8.56,"Heptageniidae"
"43.53111_-76.03806","2015-07-23",8.56,"Perlidae"
"43.53111_-76.03806","2015-07-23",8.56,"Corydalidae"
"43.53111_-76.03806","2015-07-23",8.56,"Leptophlebiidae"
"43.53111_-76.03806","2015-07-23",8.56,"Psephenidae"
"43.53111_-76.03806","2015-07-23",8.56,"Ephemerellidae"
"43.53111_-76.03806","2015-07-23",8.56,"Turbellaria"
"43.53194_-75.35056","2002-08-28",4.84,"Philopotamidae"
"43.53194_-75.35056","2002-08-28",4.84,"Helicopsychidae"
"43.53194_-75.35056","2002-08-28",4.84,"Rhyacophilidae"
"43.53695_-73.66778","2003-08-21",7.28,"Perlidae"
"43.53695_-73.66778","2003-08-21",7.28,"Philopotamidae"
"43.53695_-73.66778","2003-08-21",7.28,"Heptageniidae"
"43.53695_-73.66778","2003-08-21",7.28,"Glossosomatidae"
"43.53695_-73.66778","2003-08-21",7.28,"Hydroptilidae"
"43.53695_-73.66778","2003-08-21",7.28,"Brachycentridae"
"43.53695_-73.66778","2003-08-21",7.28,"Pelecypoda"
"43.53695_-73.66778","2003-08-21",7.28,"Corydalidae"
"43.53695_-73.66778","2003-08-21",7.28,"Pteronarcidae"
"43.53695_-73.66778","2003-08-21",7.28,"Simuliidae"
"43.53822_-76.182485","2015-07-22",7.24,"Athericidae"
"43.53822_-76.182485","2015-07-22",7.24,"Caenidae"
"43.53822_-76.182485","2015-07-22",7.24,"Philopotamidae"
"43.53822_-76.182485","2015-07-22",7.24,"Psephenidae"
"43.53822_-76.182485","2015-07-22",7.24,"Amphipoda"
"43.53822_-76.182485","2015-07-22",7.24,"Isonychiidae"
"43.53822_-76.182485","2015-07-22",7.24,"Corydalidae"
"43.53822_-76.182485","2015-07-22",7.24,"Perlidae"
"43.53822_-76.182485","2015-07-22",7.24,"Leptohyphidae"
"43.538977_-75.743845","2015-07-22",8.71,"Perlidae"
"43.538977_-75.743845","2015-07-22",8.71,"Athericidae"
"43.538977_-75.743845","2015-07-22",8.71,"Philopotamidae"
"43.538977_-75.743845","2015-07-22",8.71,"Ephemerellidae"
"43.538977_-75.743845","2015-07-22",8.71,"Heptageniidae"
"43.538977_-75.743845","2015-07-22",8.71,"Isonychiidae"
"43.538977_-75.743845","2015-07-22",8.71,"Lepidostomatidae"
"43.538977_-75.743845","2015-07-22",8.71,"Corydalidae"
"43.538977_-75.743845","2015-07-22",8.71,"Leptophlebiidae"
"43.538977_-75.743845","2015-07-22",8.71,"Pelecypoda"
"43.538977_-75.743845","2015-07-22",8.71,"Psephenidae"
"43.538977_-75.743845","2015-07-22",8.71,"Rhyacophilidae"
"43.538977_-75.743845","2015-07-22",8.71,"Chloroperlidae"
"43.53944_-75.205","2014-07-31",7.81,"Perlidae"
"43.53944_-75.205","2014-07-31",7.81,"Philopotamidae"
"43.53944_-75.205","2014-07-31",7.81,"Lepidostomatidae"
"43.53944_-75.205","2014-07-31",7.81,"Leptophlebiidae"
"43.53944_-75.205","2014-07-31",7.81,"Chloroperlidae"
"43.54222_-75.81361","2015-07-22",8.76,"Perlidae"
"43.54222_-75.81361","2015-07-22",8.76,"Philopotamidae"
"43.54222_-75.81361","2015-07-22",8.76,"Heptageniidae"
"43.54222_-75.81361","2015-07-22",8.76,"Glossosomatidae"
"43.54222_-75.81361","2015-07-22",8.76,"Isonychiidae"
"43.54222_-75.81361","2015-07-22",8.76,"Leptophlebiidae"
"43.54222_-75.81361","2015-07-22",8.76,"Ephemerellidae"
"43.54222_-75.81361","2015-07-22",8.76,"Turbellaria"
"43.54278_-76.19222","2008-08-18",9.01,"Asellidae"
"43.54278_-76.19222","2008-08-18",9.01,"Caenidae"
"43.54278_-76.19222","2008-08-18",9.01,"Philopotamidae"
"43.54278_-76.19222","2008-08-18",9.01,"Psephenidae"
"43.54278_-76.19222","2008-08-18",9.01,"Amphipoda"
"43.54278_-76.19222","2008-08-18",9.01,"Helicopsychidae"
"43.54278_-76.19222","2008-08-18",9.01,"Isonychiidae"
"43.54278_-76.19222","2008-08-18",9.01,"Heptageniidae"
"43.54278_-76.19222","2008-08-18",9.01,"Perlidae"
"43.54278_-76.19222","2008-08-18",9.01,"Ephemerellidae"
"43.54278_-76.19222","2008-08-18",9.01,"Leptohyphidae"
"43.543135_-75.809783","2015-07-22",8.29,"Perlidae"
"43.543135_-75.809783","2015-07-22",8.29,"Philopotamidae"
"43.543135_-75.809783","2015-07-22",8.29,"Heptageniidae"
"43.543135_-75.809783","2015-07-22",8.29,"Leptophlebiidae"
"43.543135_-75.809783","2015-07-22",8.29,"Psephenidae"
"43.54611_-75.31719","2007-09-25",7.53,"Brachycentridae"
"43.54611_-75.31719","2007-09-25",7.53,"Philopotamidae"
"43.54611_-75.31719","2007-09-25",7.53,"Ephemerellidae"
"43.54611_-75.31719","2007-09-25",7.53,"Isonychiidae"
"43.54611_-75.31719","2007-09-25",7.53,"Rhyacophilidae"
"43.54611_-75.31719","2007-09-25",7.53,"Heptageniidae"
"43.54611_-75.31719","2007-09-25",7.53,"Perlidae"
"43.5462_-75.4015","2007-09-26",6.01,"Perlidae"
"43.5462_-75.4015","2007-09-26",6.01,"Philopotamidae"
"43.5462_-75.4015","2007-09-26",6.01,"Corydalidae"
"43.5462_-75.4015","2007-09-26",6.01,"Psephenidae"
"43.5462_-75.4015","2007-09-26",6.01,"Heptageniidae"
"43.5462_-75.4015","2007-09-26",6.01,"Gomphidae"
"43.5462_-75.4015","2007-09-26",6.01,"Turbellaria"
"43.54694_-76.04417","2015-07-22",6.57,"Perlidae"
"43.54694_-76.04417","2015-07-22",6.57,"Athericidae"
"43.54694_-76.04417","2015-07-22",6.57,"Brachycentridae"
"43.54694_-76.04417","2015-07-22",6.57,"Heptageniidae"
"43.54694_-76.04417","2015-07-22",6.57,"Corydalidae"
"43.54694_-76.04417","2015-07-22",6.57,"Rhyacophilidae"
"43.54694_-76.04417","2015-07-22",6.57,"Simuliidae"
"43.549348_-76.000029","2015-07-22",7.11,"Perlidae"
"43.549348_-76.000029","2015-07-22",7.11,"Philopotamidae"
"43.549348_-76.000029","2015-07-22",7.11,"Heptageniidae"
"43.549348_-76.000029","2015-07-22",7.11,"Isonychiidae"
"43.549348_-76.000029","2015-07-22",7.11,"Lepidostomatidae"
"43.549348_-76.000029","2015-07-22",7.11,"Leptophlebiidae"
"43.549348_-76.000029","2015-07-22",7.11,"Psephenidae"
"43.55_-76.09444","2015-07-23",7.68,"Athericidae"
"43.55_-76.09444","2015-07-23",7.68,"Heptageniidae"
"43.55_-76.09444","2015-07-23",7.68,"Isonychiidae"
"43.55_-76.09444","2015-07-23",7.68,"Perlidae"
"43.55_-76.09444","2015-07-23",7.68,"Leptophlebiidae"
"43.55_-76.09444","2015-07-23",7.68,"Psephenidae"
"43.55_-76.09444","2015-07-23",7.68,"Ephemerellidae"
"43.55_-76.09444","2015-07-23",7.68,"Simuliidae"
"43.556_-73.992","2012-07-02",6.38,"Nemouridae"
"43.556_-73.992","2012-07-02",6.38,"Philopotamidae"
"43.556_-73.992","2012-07-02",6.38,"Pteronarcidae"
"43.556_-73.992","2012-07-02",6.38,"Rhyacophilidae"
"43.55695_-73.65861","1998-08-19",7.78,"Psephenidae"
"43.55695_-73.65861","1998-08-19",7.78,"Ephemerellidae"
"43.55695_-73.65861","1998-08-19",7.78,"Glossosomatidae"
"43.55695_-73.65861","1998-08-19",7.78,"Uenoidae"
"43.55695_-73.65861","1998-08-19",7.78,"Pteronarcidae"
"43.55695_-73.65861","1998-08-19",7.78,"Rhyacophilidae"
"43.55695_-73.65861","1998-08-19",7.78,"Chloroperlidae"
"43.55695_-73.65861","1998-08-19",7.78,"Perlodidae"
"43.5589_-73.4715","2003-08-21",7.83,"Philopotamidae"
"43.5589_-73.4715","2003-08-21",7.83,"Corydalidae"
"43.5589_-73.4715","2003-08-21",7.83,"Perlidae"
"43.5589_-73.4715","2003-08-21",7.83,"Polycentropodidae"
"43.5589_-73.4715","2003-08-21",7.83,"Simuliidae"
"43.5589_-73.4715","2003-08-21",7.83,"Chloroperlidae"
"43.55986_-74.90392","2007-09-25",6.16,"Athericidae"
"43.55986_-74.90392","2007-09-25",6.16,"Philopotamidae"
"43.55986_-74.90392","2007-09-25",6.16,"Ephemerellidae"
"43.55986_-74.90392","2007-09-25",6.16,"Corydalidae"
"43.55986_-74.90392","2007-09-25",6.16,"Rhyacophilidae"
"43.55986_-74.90392","2007-09-25",6.16,"Simuliidae"
"43.55986_-74.90392","2007-09-25",6.16,"Heptageniidae"
"43.55986_-74.90392","2007-09-25",6.16,"Chloroperlidae"
"43.55986_-74.90392","2007-09-25",6.16,"Gomphidae"
"43.56222_-73.34695","2014-07-29",5.14,"Perlidae"
"43.56222_-73.34695","2014-07-29",5.14,"Athericidae"
"43.56222_-73.34695","2014-07-29",5.14,"Caenidae"
"43.56222_-73.34695","2014-07-29",5.14,"Calopterygidae"
"43.56222_-73.34695","2014-07-29",5.14,"Corydalidae"
"43.56222_-73.34695","2014-07-29",5.14,"Leptophlebiidae"
"43.56222_-73.34695","2014-07-29",5.14,"Pelecypoda"
"43.56306_-74.3075","2006-07-11",5.71,"Philopotamidae"
"43.56306_-74.3075","2006-07-11",5.71,"Corydalidae"
"43.56306_-74.3075","2006-07-11",5.71,"Pteronarcidae"
"43.56306_-74.3075","2006-07-11",5.71,"Simuliidae"
"43.56667_-73.26195","2013-08-13",7.39,"Heptageniidae"
"43.56667_-73.26195","2013-08-13",7.39,"Isonychiidae"
"43.56667_-73.26195","2013-08-13",7.39,"Gomphidae"
"43.56667_-73.26195","2013-08-13",7.39,"Perlidae"
"43.56667_-73.26195","2013-08-13",7.39,"Psephenidae"
"43.56667_-73.26195","2013-08-13",7.39,"Ephemerellidae"
"43.56667_-73.26195","2013-08-13",7.39,"Leptohyphidae"
"43.56667_-73.66","2013-08-13",8.18,"Perlidae"
"43.56667_-73.66","2013-08-13",8.18,"Philopotamidae"
"43.56667_-73.66","2013-08-13",8.18,"Heptageniidae"
"43.56667_-73.66","2013-08-13",8.18,"Ephemerellidae"
"43.56667_-73.66","2013-08-13",8.18,"Hydroptilidae"
"43.56667_-73.66","2013-08-13",8.18,"Leuctridae"
"43.56667_-73.66","2013-08-13",8.18,"Corydalidae"
"43.56667_-73.66","2013-08-13",8.18,"Psephenidae"
"43.56667_-73.66","2013-08-13",8.18,"Peltoperlidae"
"43.56778_-74.46694","2006-07-11",8.54,"Perlidae"
"43.56778_-74.46694","2006-07-11",8.54,"Athericidae"
"43.56778_-74.46694","2006-07-11",8.54,"Philopotamidae"
"43.56778_-74.46694","2006-07-11",8.54,"Heptageniidae"
"43.56778_-74.46694","2006-07-11",8.54,"Isonychiidae"
"43.56778_-74.46694","2006-07-11",8.54,"Corydalidae"
"43.56778_-74.46694","2006-07-11",8.54,"Pteronarcidae"
"43.56778_-74.46694","2006-07-11",8.54,"Rhyacophilidae"
"43.56778_-74.46694","2006-07-11",8.54,"Capniidae"
"43.56778_-74.46694","2006-07-11",8.54,"Gomphidae"
"43.569_-75.40761","2007-09-26",5.48,"Athericidae"
"43.569_-75.40761","2007-09-26",5.48,"Philopotamidae"
"43.569_-75.40761","2007-09-26",5.48,"Psephenidae"
"43.569_-75.40761","2007-09-26",5.48,"Turbellaria"
"43.569359_-75.304085","2012-07-10",8.45,"Perlidae"
"43.569359_-75.304085","2012-07-10",8.45,"Athericidae"
"43.569359_-75.304085","2012-07-10",8.45,"Philopotamidae"
"43.569359_-75.304085","2012-07-10",8.45,"Ephemerellidae"
"43.569359_-75.304085","2012-07-10",8.45,"Heptageniidae"
"43.569359_-75.304085","2012-07-10",8.45,"Brachycentridae"
"43.569359_-75.304085","2012-07-10",8.45,"Rhyacophilidae"
"43.57028_-76.14083","2015-07-22",7,"Perlidae"
"43.57028_-76.14083","2015-07-22",7,"Heptageniidae"
"43.57028_-76.14083","2015-07-22",7,"Isonychiidae"
"43.57028_-76.14083","2015-07-22",7,"Brachycentridae"
"43.57028_-76.14083","2015-07-22",7,"Physidae"
"43.57028_-76.14083","2015-07-22",7,"Ephemerellidae"
"43.57028_-76.14083","2015-07-22",7,"Simuliidae"
"43.57303_-75.32928","2007-09-27",7.97,"Perlidae"
"43.57303_-75.32928","2007-09-27",7.97,"Athericidae"
"43.57303_-75.32928","2007-09-27",7.97,"Philopotamidae"
"43.57303_-75.32928","2007-09-27",7.97,"Heptageniidae"
"43.57303_-75.32928","2007-09-27",7.97,"Ephemerellidae"
"43.57303_-75.32928","2007-09-27",7.97,"Glossosomatidae"
"43.57303_-75.32928","2007-09-27",7.97,"Hydroptilidae"
"43.57303_-75.32928","2007-09-27",7.97,"Isonychiidae"
"43.57303_-75.32928","2007-09-27",7.97,"Corydalidae"
"43.57303_-75.32928","2007-09-27",7.97,"Leptophlebiidae"
"43.57539_-75.13558","2007-09-25",6.88,"Perlidae"
"43.57539_-75.13558","2007-09-25",6.88,"Philopotamidae"
"43.57539_-75.13558","2007-09-25",6.88,"Ephemerellidae"
"43.57539_-75.13558","2007-09-25",6.88,"Corydalidae"
"43.57539_-75.13558","2007-09-25",6.88,"Leptophlebiidae"
"43.57539_-75.13558","2007-09-25",6.88,"Simuliidae"
"43.57539_-75.13558","2007-09-25",6.88,"Heptageniidae"
"43.57539_-75.13558","2007-09-25",6.88,"Chloroperlidae"
"43.57539_-75.13558","2007-09-25",6.88,"Cordulegastridae"
"43.58093_-75.308849","2012-07-10",8.14,"Nemouridae"
"43.58093_-75.308849","2012-07-10",8.14,"Philopotamidae"
"43.58093_-75.308849","2012-07-10",8.14,"Heptageniidae"
"43.58093_-75.308849","2012-07-10",8.14,"Ephemerellidae"
"43.58093_-75.308849","2012-07-10",8.14,"Perlodidae"
"43.58093_-75.308849","2012-07-10",8.14,"Leuctridae"
"43.58093_-75.308849","2012-07-10",8.14,"Pteronarcidae"
"43.58093_-75.308849","2012-07-10",8.14,"Rhyacophilidae"
"43.58093_-75.308849","2012-07-10",8.14,"Simuliidae"
"43.58093_-75.308849","2012-07-10",8.14,"Peltoperlidae"
"43.58093_-75.308849","2012-07-10",8.14,"Chloroperlidae"
"43.5825_-74.40667","2006-07-11",5.83,"Caenidae"
"43.5825_-74.40667","2006-07-11",5.83,"Philopotamidae"
"43.5825_-74.40667","2006-07-11",5.83,"Ephemerellidae"
"43.5825_-74.40667","2006-07-11",5.83,"Isonychiidae"
"43.5825_-74.40667","2006-07-11",5.83,"Leuctridae"
"43.5825_-74.40667","2006-07-11",5.83,"Brachycentridae"
"43.5825_-74.40667","2006-07-11",5.83,"Simuliidae"
"43.5825_-74.40667","2006-07-11",5.83,"Heptageniidae"
"43.5825_-74.40667","2006-07-11",5.83,"Coenagrionidae"
"43.5825_-74.40667","2006-07-11",5.83,"Gomphidae"
"43.58314_-75.33331","2007-09-27",5.69,"Asellidae"
"43.58314_-75.33331","2007-09-27",5.69,"Polycentropodidae"
"43.58314_-75.33331","2007-09-27",5.69,"Physidae"
"43.58314_-75.33331","2007-09-27",5.69,"Chloroperlidae"
"43.58314_-75.33331","2007-09-27",5.69,"Hirudinea"
"43.58314_-75.33331","2007-09-27",5.69,"Lymnaeidae"
"43.58314_-75.33331","2007-09-27",5.69,"Tabanidae"
"43.58556_-73.87","2001-09-20",8.98,"Perlidae"
"43.58556_-73.87","2001-09-20",8.98,"Athericidae"
"43.58556_-73.87","2001-09-20",8.98,"Philopotamidae"
"43.58556_-73.87","2001-09-20",8.98,"Heptageniidae"
"43.58556_-73.87","2001-09-20",8.98,"Glossosomatidae"
"43.58556_-73.87","2001-09-20",8.98,"Isonychiidae"
"43.58556_-73.87","2001-09-20",8.98,"Lepidostomatidae"
"43.58556_-73.87","2001-09-20",8.98,"Corydalidae"
"43.58556_-73.87","2001-09-20",8.98,"Psephenidae"
"43.58556_-73.87","2001-09-20",8.98,"Rhyacophilidae"
"43.58556_-73.87","2001-09-20",8.98,"Ephemerellidae"
"43.58556_-73.87","2001-09-20",8.98,"Leptophlebiidae"
"43.5875_-73.64167","2008-07-01",8.84,"Perlidae"
"43.5875_-73.64167","2008-07-01",8.84,"Chloroperlidae"
"43.5875_-73.64167","2008-07-01",8.84,"Philopotamidae"
"43.5875_-73.64167","2008-07-01",8.84,"Heptageniidae"
"43.5875_-73.64167","2008-07-01",8.84,"Glossosomatidae"
"43.5875_-73.64167","2008-07-01",8.84,"Lepidostomatidae"
"43.5875_-73.64167","2008-07-01",8.84,"Leuctridae"
"43.5875_-73.64167","2008-07-01",8.84,"Psephenidae"
"43.5875_-73.64167","2008-07-01",8.84,"Pteronarcidae"
"43.5875_-73.64167","2008-07-01",8.84,"Simuliidae"
"43.5875_-73.64167","2008-07-01",8.84,"Leptophlebiidae"
"43.59889_-75.819","2015-07-22",8.06,"Perlidae"
"43.59889_-75.819","2015-07-22",8.06,"Philopotamidae"
"43.59889_-75.819","2015-07-22",8.06,"Heptageniidae"
"43.59889_-75.819","2015-07-22",8.06,"Isonychiidae"
"43.59889_-75.819","2015-07-22",8.06,"Leptophlebiidae"
"43.59889_-75.819","2015-07-22",8.06,"Turbellaria"
"43.60162_-73.65686","2008-07-01",9.25,"Perlidae"
"43.60162_-73.65686","2008-07-01",9.25,"Philopotamidae"
"43.60162_-73.65686","2008-07-01",9.25,"Ephemerellidae"
"43.60162_-73.65686","2008-07-01",9.25,"Heptageniidae"
"43.60162_-73.65686","2008-07-01",9.25,"Glossosomatidae"
"43.60162_-73.65686","2008-07-01",9.25,"Leuctridae"
"43.60162_-73.65686","2008-07-01",9.25,"Corydalidae"
"43.60162_-73.65686","2008-07-01",9.25,"Polycentropodidae"
"43.60162_-73.65686","2008-07-01",9.25,"Psephenidae"
"43.60162_-73.65686","2008-07-01",9.25,"Odontoceridae"
"43.60162_-73.65686","2008-07-01",9.25,"Rhyacophilidae"
"43.60162_-73.65686","2008-07-01",9.25,"Simuliidae"
"43.60162_-73.65686","2008-07-01",9.25,"Chloroperlidae"
"43.60162_-73.65686","2008-07-01",9.25,"Gomphidae"
"43.605611_-75.185978","2012-07-12",8.4,"Perlidae"
"43.605611_-75.185978","2012-07-12",8.4,"Athericidae"
"43.605611_-75.185978","2012-07-12",8.4,"Brachycentridae"
"43.605611_-75.185978","2012-07-12",8.4,"Philopotamidae"
"43.605611_-75.185978","2012-07-12",8.4,"Corydalidae"
"43.605611_-75.185978","2012-07-12",8.4,"Ephemerellidae"
"43.605611_-75.185978","2012-07-12",8.4,"Heptageniidae"
"43.605611_-75.185978","2012-07-12",8.4,"Isonychiidae"
"43.6125_-75.10111","2012-07-10",8.42,"Brachycentridae"
"43.6125_-75.10111","2012-07-10",8.42,"Philopotamidae"
"43.6125_-75.10111","2012-07-10",8.42,"Ephemerellidae"
"43.6125_-75.10111","2012-07-10",8.42,"Heptageniidae"
"43.6125_-75.10111","2012-07-10",8.42,"Isonychiidae"
"43.6125_-75.10111","2012-07-10",8.42,"Leptophlebiidae"
"43.6125_-75.10111","2012-07-10",8.42,"Sialidae"
"43.61833_-74.94639","2004-08-17",6.33,"Ephemerellidae"
"43.61833_-74.94639","2004-08-17",6.33,"Hydroptilidae"
"43.61833_-74.94639","2004-08-17",6.33,"Leuctridae"
"43.61833_-74.94639","2004-08-17",6.33,"Capniidae"
"43.61833_-74.94639","2004-08-17",6.33,"Polycentropodidae"
"43.61833_-74.94639","2004-08-17",6.33,"Simuliidae"
"43.62259_-75.315398","2012-07-11",8.12,"Perlidae"
"43.62259_-75.315398","2012-07-11",8.12,"Philopotamidae"
"43.62259_-75.315398","2012-07-11",8.12,"Corydalidae"
"43.62259_-75.315398","2012-07-11",8.12,"Heptageniidae"
"43.62259_-75.315398","2012-07-11",8.12,"Isonychiidae"
"43.62259_-75.315398","2012-07-11",8.12,"Leuctridae"
"43.62259_-75.315398","2012-07-11",8.12,"Leptohyphidae"
"43.62259_-75.315398","2012-07-11",8.12,"Leptophlebiidae"
"43.62361_-75.27389","2002-08-27",7.64,"Perlidae"
"43.62361_-75.27389","2002-08-27",7.64,"Athericidae"
"43.62361_-75.27389","2002-08-27",7.64,"Philopotamidae"
"43.62361_-75.27389","2002-08-27",7.64,"Heptageniidae"
"43.62361_-75.27389","2002-08-27",7.64,"Isonychiidae"
"43.62361_-75.27389","2002-08-27",7.64,"Corydalidae"
"43.62361_-75.27389","2002-08-27",7.64,"Simuliidae"
"43.623889_-75.997229","2015-07-22",8.28,"Perlidae"
"43.623889_-75.997229","2015-07-22",8.28,"Philopotamidae"
"43.623889_-75.997229","2015-07-22",8.28,"Psephenidae"
"43.623889_-75.997229","2015-07-22",8.28,"Heptageniidae"
"43.623889_-75.997229","2015-07-22",8.28,"Ephemerellidae"
"43.623889_-75.997229","2015-07-22",8.28,"Perlodidae"
"43.623889_-75.997229","2015-07-22",8.28,"Leuctridae"
"43.623889_-75.997229","2015-07-22",8.28,"Corydalidae"
"43.623889_-75.997229","2015-07-22",8.28,"Pelecypoda"
"43.623889_-75.997229","2015-07-22",8.28,"Chloroperlidae"
"43.62389_-75.25833","2008-09-30",8.16,"Perlidae"
"43.62389_-75.25833","2008-09-30",8.16,"Athericidae"
"43.62389_-75.25833","2008-09-30",8.16,"Brachycentridae"
"43.62389_-75.25833","2008-09-30",8.16,"Philopotamidae"
"43.62389_-75.25833","2008-09-30",8.16,"Psephenidae"
"43.62389_-75.25833","2008-09-30",8.16,"Heptageniidae"
"43.62389_-75.25833","2008-09-30",8.16,"Ephemerellidae"
"43.62389_-75.25833","2008-09-30",8.16,"Isonychiidae"
"43.62389_-75.25833","2008-09-30",8.16,"Corydalidae"
"43.62389_-75.25833","2008-09-30",8.16,"Gomphidae"
"43.62499_-74.40435","2011-08-16",6.3,"Lepidostomatidae"
"43.62499_-74.40435","2011-08-16",6.3,"Rhyacophilidae"
"43.62847_-75.41475","2007-09-26",6.55,"Perlidae"
"43.62847_-75.41475","2007-09-26",6.55,"Philopotamidae"
"43.62847_-75.41475","2007-09-26",6.55,"Leptophlebiidae"
"43.630542_-73.492534","2013-08-13",8.09,"Perlidae"
"43.630542_-73.492534","2013-08-13",8.09,"Philopotamidae"
"43.630542_-73.492534","2013-08-13",8.09,"Perlodidae"
"43.630542_-73.492534","2013-08-13",8.09,"Psephenidae"
"43.630542_-73.492534","2013-08-13",8.09,"Odontoceridae"
"43.630542_-73.492534","2013-08-13",8.09,"Pteronarcidae"
"43.630542_-73.492534","2013-08-13",8.09,"Rhyacophilidae"
"43.630542_-73.492534","2013-08-13",8.09,"Peltoperlidae"
"43.630542_-73.492534","2013-08-13",8.09,"Leuctridae"
"43.63472_-76.15361","2001-09-11",6.31,"Perlidae"
"43.63472_-76.15361","2001-09-11",6.31,"Philopotamidae"
"43.63472_-76.15361","2001-09-11",6.31,"Psephenidae"
"43.63472_-76.15361","2001-09-11",6.31,"Heptageniidae"
"43.63472_-76.15361","2001-09-11",6.31,"Capniidae"
"43.63528_-73.92917","2012-07-03",8.81,"Perlidae"
"43.63528_-73.92917","2012-07-03",8.81,"Athericidae"
"43.63528_-73.92917","2012-07-03",8.81,"Brachycentridae"
"43.63528_-73.92917","2012-07-03",8.81,"Caenidae"
"43.63528_-73.92917","2012-07-03",8.81,"Philopotamidae"
"43.63528_-73.92917","2012-07-03",8.81,"Ephemerellidae"
"43.63528_-73.92917","2012-07-03",8.81,"Heptageniidae"
"43.63528_-73.92917","2012-07-03",8.81,"Glossosomatidae"
"43.63528_-73.92917","2012-07-03",8.81,"Isonychiidae"
"43.63528_-73.92917","2012-07-03",8.81,"Gomphidae"
"43.63528_-73.92917","2012-07-03",8.81,"Psephenidae"
"43.63528_-73.92917","2012-07-03",8.81,"Rhyacophilidae"
"43.63611_-76.12917","1997-08-20",8.89,"Athericidae"
"43.63611_-76.12917","1997-08-20",8.89,"Caenidae"
"43.63611_-76.12917","1997-08-20",8.89,"Philopotamidae"
"43.63611_-76.12917","1997-08-20",8.89,"Heptageniidae"
"43.63611_-76.12917","1997-08-20",8.89,"Helicopsychidae"
"43.63611_-76.12917","1997-08-20",8.89,"Isonychiidae"
"43.63611_-76.12917","1997-08-20",8.89,"Perlidae"
"43.63611_-76.12917","1997-08-20",8.89,"Psephenidae"
"43.63611_-76.12917","1997-08-20",8.89,"Simuliidae"
"43.63611_-76.12917","1997-08-20",8.89,"Tabanidae"
"43.63611_-76.12917","1997-08-20",8.89,"Leptohyphidae"
"43.63611_-76.12917","1997-08-20",8.89,"Turbellaria"
"43.63667_-75.30139","2014-07-31",6.26,"Nemouridae"
"43.63667_-75.30139","2014-07-31",6.26,"Brachycentridae"
"43.63667_-75.30139","2014-07-31",6.26,"Ephemerellidae"
"43.63667_-75.30139","2014-07-31",6.26,"Leuctridae"
"43.63667_-75.30139","2014-07-31",6.26,"Perlodidae"
"43.63667_-75.30139","2014-07-31",6.26,"Rhyacophilidae"
"43.63667_-75.30139","2014-07-31",6.26,"Simuliidae"
"43.6425_-74.95472","2012-07-10",6.8,"Baetiscidae"
"43.6425_-74.95472","2012-07-10",6.8,"Brachycentridae"
"43.6425_-74.95472","2012-07-10",6.8,"Philopotamidae"
"43.6425_-74.95472","2012-07-10",6.8,"Ephemerellidae"
"43.6425_-74.95472","2012-07-10",6.8,"Isonychiidae"
"43.6425_-74.95472","2012-07-10",6.8,"Corydalidae"
"43.6425_-74.95472","2012-07-10",6.8,"Perlidae"
"43.6425_-74.95472","2012-07-10",6.8,"Leptophlebiidae"
"43.6425_-74.95472","2012-07-10",6.8,"Leptohyphidae"
"43.64528_-76.08778","2008-08-18",7.7,"Perlidae"
"43.64528_-76.08778","2008-08-18",7.7,"Philopotamidae"
"43.64528_-76.08778","2008-08-18",7.7,"Psephenidae"
"43.64528_-76.08778","2008-08-18",7.7,"Simuliidae"
"43.64528_-76.08778","2008-08-18",7.7,"Heptageniidae"
"43.64639_-76.06416","2006-07-25",8.57,"Perlidae"
"43.64639_-76.06416","2006-07-25",8.57,"Athericidae"
"43.64639_-76.06416","2006-07-25",8.57,"Heptageniidae"
"43.64639_-76.06416","2006-07-25",8.57,"Helicopsychidae"
"43.64639_-76.06416","2006-07-25",8.57,"Uenoidae"
"43.64639_-76.06416","2006-07-25",8.57,"Corydalidae"
"43.64639_-76.06416","2006-07-25",8.57,"Psephenidae"
"43.64639_-76.06416","2006-07-25",8.57,"Ephemerellidae"
"43.64722_-74.96361","2004-08-17",8.09,"Nemouridae"
"43.64722_-74.96361","2004-08-17",8.09,"Ephemerellidae"
"43.64722_-74.96361","2004-08-17",8.09,"Leuctridae"
"43.64722_-74.96361","2004-08-17",8.09,"Brachycentridae"
"43.64722_-74.96361","2004-08-17",8.09,"Rhyacophilidae"
"43.64722_-74.96361","2004-08-17",8.09,"Heptageniidae"
"43.64722_-74.96361","2004-08-17",8.09,"Chloroperlidae"
"43.64722_-74.96361","2004-08-17",8.09,"Perlodidae"
"43.64917_-74.68833","2004-08-11",6.54,"Philopotamidae"
"43.64917_-74.68833","2004-08-11",6.54,"Ephemerellidae"
"43.64917_-74.68833","2004-08-11",6.54,"Leuctridae"
"43.64917_-74.68833","2004-08-11",6.54,"Capniidae"
"43.64917_-74.68833","2004-08-11",6.54,"Polycentropodidae"
"43.64917_-74.68833","2004-08-11",6.54,"Rhyacophilidae"
"43.64917_-74.68833","2004-08-11",6.54,"Gomphidae"
"43.64917_-74.68833","2004-08-11",6.54,"Turbellaria"
"43.654_-73.806","2012-07-03",4.3,"Philopotamidae"
"43.654_-73.806","2012-07-03",4.3,"Amphipoda"
"43.654_-73.806","2012-07-03",4.3,"Corydalidae"
"43.654_-73.806","2012-07-03",4.3,"Simuliidae"
"43.654_-73.806","2012-07-03",4.3,"Turbellaria"
